CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,_CNPJ_DIGITOS,_DT_REFER,_VERSAO_NUM
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.03,Contas a Receber,666368.0000000000,S,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.03.01,Clientes,666368.0000000000,S,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.03.01.01,Contas a Receber,734666.0000000000,N,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.03.01.02,Provisão para perda esperada,-68298.0000000000,N,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.03.02,Outras Contas a Receber,0.0000000000,S,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.04,Estoques,0.0000000000,S,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.05,Ativos Biológicos,0.0000000000,S,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.06,Tributos a Recuperar,93917.0000000000,S,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.06.01,Tributos Correntes a Recuperar,93917.0000000000,S,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.07,Despesas Antecipadas,0.0000000000,S,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.08,Outros Ativos Circulantes,314832.0000000000,S,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.08.01,Ativos Não-Correntes a Venda,57401.0000000000,S,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.08.01.01,Ativos da Dimensão de Techfin,0.0000000000,N,53113791000122,2025-06-30,1
53.113.791/0001-22,2025-06-30,1,TOTVS S.A.,019992,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2025-06-30,1.01.08.01.02,Ativos Não-Correntes a Venda,57401.0000000000,N,53113791000122,2025-06-30,1
